label,feature1x,feature1y,feature1z,feature2x,feature2y,feature2z,feature3x,feature3y,feature3z,feature4x,feature4y,feature4z,feature5x,feature5y,feature5z,feature6x,feature6y,feature6z,feature7x,feature7y,feature7z,feature8x,feature8y,feature8z,feature9x,feature9y,feature9z,feature10x,feature10y,feature10z,feature11x,feature11y,feature11z,feature12x,feature12y,feature12z,feature13x,feature13y,feature13z,feature14x,feature14y,feature14z,feature15x,feature15y,feature15z,feature16x,feature16y,feature16z,feature17x,feature17y,feature17z,feature18x,feature18y,feature18z,feature19x,feature19y,feature19z,feature20x,feature20y,feature20z,feature21x,feature21y,feature21z
one,0.13954567909240722656,0.70138829946517944336,-0.00000004476700965483,0.17205008864402770996,0.63825953006744384766,-0.03992210328578948975,0.18544031679630279541,0.56461113691329956055,-0.04643060639500617981,0.16177593171596527100,0.49712452292442321777,-0.04852994531393051147,0.13507762551307678223,0.45532265305519104004,-0.04696893692016601562,0.21655794978141784668,0.48650562763214111328,-0.00056110660079866648,0.22790248692035675049,0.39901632070541381836,-0.01717105507850646973,0.23199242353439331055,0.34159389138221740723,-0.03070821426808834076,0.23505288362503051758,0.29340502619743347168,-0.03969370573759078979,0.17904698848724365234,0.49739670753479003906,0.00974314007908105850,0.14849668741226196289,0.44580981135368347168,-0.02413201332092285156,0.14595136046409606934,0.50359112024307250977,-0.04052135348320007324,0.15816459059715270996,0.54809564352035522461,-0.04005069285631179810,0.14434754848480224609,0.51376551389694213867,0.01414216402918100357,0.11653077602386474609,0.47408288717269897461,-0.02687628380954265594,0.12144656479358673096,0.53389889001846313477,-0.03525730222463607788,0.13631512224674224854,0.57107132673263549805,-0.02610629610717296600,0.11646598577499389648,0.54084819555282592773,0.01566178910434246063,0.09561305493116378784,0.50849992036819458008,-0.01437197905033826828,0.10252533853054046631,0.54825901985168457031,-0.01625978015363216400,0.11496601253747940063,0.58281451463699340820,-0.00684734480455517769
one,0.14735685288906097412,0.69876754283905029297,-0.00000003671422632578,0.17815241217613220215,0.64017570018768310547,-0.04268511757254600525,0.19176355004310607910,0.56770384311676025391,-0.04892552644014358521,0.17190389335155487061,0.49876213073730468750,-0.04983787983655929565,0.14307408034801483154,0.45907646417617797852,-0.04685574024915695190,0.22397918999195098877,0.48602825403213500977,0.00048588839126750827,0.23348908126354217529,0.39772546291351318359,-0.01348424144089221954,0.23601268231868743896,0.34010028839111328125,-0.02606567181646823883,0.23795685172080993652,0.29202497005462646484,-0.03475591167807579041,0.18717202544212341309,0.49792248010635375977,0.01305454783141613007,0.15654964745044708252,0.44508481025695800781,-0.01828317902982234955,0.15141649544239044189,0.50193715095520019531,-0.03369271010160446167,0.16133905947208404541,0.54760980606079101562,-0.03316185995936393738,0.15141031146049499512,0.51399916410446166992,0.01918679475784301758,0.12378939241170883179,0.46987178921699523926,-0.01948851160705089569,0.12665979564189910889,0.53008615970611572266,-0.02871769107878208160,0.14052423834800720215,0.56857830286026000977,-0.02096311002969741821,0.12310995161533355713,0.53941649198532104492,0.02208201587200164795,0.10263325273990631104,0.50641906261444091797,-0.00639549875631928444,0.10878878831863403320,0.54695910215377807617,-0.00941568240523338318,0.12067101150751113892,0.58261293172836303711,-0.00154122454114258289
one,0.15224830806255340576,0.70006966590881347656,0.00000011120179976842,0.19200457632541656494,0.63114863634109497070,-0.04361379891633987427,0.20672042667865753174,0.56021714210510253906,-0.05308118835091590881,0.18419617414474487305,0.49469703435897827148,-0.05826866626739501953,0.14804513752460479736,0.46129330992698669434,-0.05975240096449851990,0.21909484267234802246,0.48857301473617553711,0.00596970273181796074,0.22317337989807128906,0.39946919679641723633,-0.00881312880665063858,0.22438275814056396484,0.33750361204147338867,-0.02389800548553466797,0.22362191975116729736,0.28904682397842407227,-0.03435233980417251587,0.17933386564254760742,0.50639259815216064453,0.01732525974512100220,0.16292646527290344238,0.45422834157943725586,-0.01931432075798511505,0.16483719646930694580,0.51254355907440185547,-0.03947690501809120178,0.17090523242950439453,0.55987352132797241211,-0.04034225642681121826,0.14185759425163269043,0.52852022647857666016,0.02194518595933914185,0.12737455964088439941,0.48582646250724792480,-0.01914707198739051819,0.13849021494388580322,0.54450422525405883789,-0.03037177771329879761,0.14874862134456634521,0.58110767602920532227,-0.02294481918215751648,0.10853351652622222900,0.55528146028518676758,0.02317664399743080139,0.10107028484344482422,0.52504706382751464844,-0.00406027259305119514,0.11124390363693237305,0.56512629985809326172,-0.00668539386242628098,0.11996714770793914795,0.59692585468292236328,0.00089574017329141498
one,0.15253816545009613037,0.69941782951354980469,0.00000006371217864398,0.20037683844566345215,0.64493978023529052734,-0.02368513867259025574,0.22555288672447204590,0.56930524110794067383,-0.03492948040366172791,0.19849562644958496094,0.50485515594482421875,-0.04657874628901481628,0.16000770032405853271,0.47780269384384155273,-0.05827090889215469360,0.19940161705017089844,0.49465477466583251953,-0.01648221351206302643,0.20286221802234649658,0.39596360921859741211,-0.03669091686606407166,0.20409233868122100830,0.33607327938079833984,-0.04890629649162292480,0.20154449343681335449,0.28616636991500854492,-0.05782432481646537781,0.16026496887207031250,0.51094079017639160156,-0.01970493234694004059,0.16106425225734710693,0.45539554953575134277,-0.06081322953104972839,0.17412748932838439941,0.51875782012939453125,-0.07340583205223083496,0.17940102517604827881,0.56846415996551513672,-0.07130508124828338623,0.12536996603012084961,0.53722542524337768555,-0.02539930865168571472,0.12607963383197784424,0.49388152360916137695,-0.06765813380479812622,0.14858970046043395996,0.55690062046051025391,-0.06484274566173553467,0.15841850638389587402,0.59921300411224365234,-0.05068811401724815369,0.09021923691034317017,0.56980293989181518555,-0.03259918466210365295,0.09277738630771636963,0.53152310848236083984,-0.06064857169985771179,0.11521916091442108154,0.56934523582458496094,-0.05493768677115440369,0.12697181105613708496,0.59869021177291870117,-0.04331477358937263489
one,0.15360106527805328369,0.69582980871200561523,0.00000013013395516737,0.19818362593650817871,0.64456713199615478516,-0.02508277073502540588,0.22500887513160705566,0.56398898363113403320,-0.03909542784094810486,0.20591884851455688477,0.49768114089965820312,-0.05369732156395912170,0.16482846438884735107,0.47335565090179443359,-0.06853129714727401733,0.18548452854156494141,0.48641866445541381836,-0.02245444804430007935,0.18471890687942504883,0.38786756992340087891,-0.04631417617201805115,0.18538194894790649414,0.32905739545822143555,-0.06062496453523635864,0.18289110064506530762,0.27873045206069946289,-0.07053107768297195435,0.14755970239639282227,0.50234723091125488281,-0.02563832886517047882,0.16017067432403564453,0.45539957284927368164,-0.07106681168079376221,0.17950016260147094727,0.52162653207778930664,-0.08347786217927932739,0.18572174012660980225,0.57248371839523315430,-0.08089240640401840210,0.11315122991800308228,0.52840393781661987305,-0.03123780339956283569,0.12840531766414642334,0.49063095450401306152,-0.07615354657173156738,0.15251052379608154297,0.55587601661682128906,-0.07074552774429321289,0.16010844707489013672,0.60144692659378051758,-0.05471558496356010437,0.07830385863780975342,0.56226354837417602539,-0.03856539353728294373,0.09671872109174728394,0.53353327512741088867,-0.06841412186622619629,0.12127424776554107666,0.57334131002426147461,-0.06195318326354026794,0.13032270967960357666,0.60423493385314941406,-0.04939360544085502625
one,0.15562541782855987549,0.69467425346374511719,0.00000011004211586396,0.19957472383975982666,0.64457696676254272461,-0.02259751409292221069,0.22396542131900787354,0.56599044799804687500,-0.03663880378007888794,0.20923647284507751465,0.50252300500869750977,-0.05198383703827857971,0.17262102663516998291,0.48162597417831420898,-0.06763640791177749634,0.17771041393280029297,0.47885164618492126465,-0.02474755235016345978,0.17792186141014099121,0.38233008980751037598,-0.05174923688173294067,0.17800410091876983643,0.32382512092590332031,-0.06869795918464660645,0.17562964558601379395,0.27255034446716308594,-0.08023720234632492065,0.13961961865425109863,0.49435091018676757812,-0.02907160855829715729,0.15875594317913055420,0.45721524953842163086,-0.07751505821943283081,0.18076488375663757324,0.52548152208328247070,-0.09018732607364654541,0.18835550546646118164,0.57761156558990478516,-0.08767205476760864258,0.10565899312496185303,0.52149283885955810547,-0.03560736030340194702,0.12850619852542877197,0.49029454588890075684,-0.08120190352201461792,0.15571430325508117676,0.55634623765945434570,-0.07416903972625732422,0.16544017195701599121,0.60441613197326660156,-0.05719740688800811768,0.07243120670318603516,0.55783969163894653320,-0.04404405876994132996,0.09852121770381927490,0.53607326745986938477,-0.07427982240915298462,0.12476041913032531738,0.57545411586761474609,-0.06775115430355072021,0.13455523550510406494,0.60598433017730712891,-0.05481199920177459717
one,0.15566040575504302979,0.69190776348114013672,0.00000011972142033301,0.19685679674148559570,0.64092469215393066406,-0.02333752997219562531,0.22096504271030426025,0.56777340173721313477,-0.04103211313486099243,0.21733698248863220215,0.50498330593109130859,-0.06009297817945480347,0.18302968144416809082,0.48474085330963134766,-0.07864204049110412598,0.16709777712821960449,0.47192600369453430176,-0.03200723975896835327,0.16702577471733093262,0.37850564718246459961,-0.06219670176506042480,0.16747133433818817139,0.32091030478477478027,-0.08011770993471145630,0.16562780737876892090,0.27031487226486206055,-0.09171824902296066284,0.12701499462127685547,0.48525962233543395996,-0.03711733967065811157,0.15706260502338409424,0.45933884382247924805,-0.08598697930574417114,0.18248710036277770996,0.52350389957427978516,-0.09720432758331298828,0.19074672460556030273,0.57059431076049804688,-0.09404043853282928467,0.09392577409744262695,0.51403254270553588867,-0.04451408609747886658,0.13553927838802337646,0.49997475743293762207,-0.08840713649988174438,0.16096858680248260498,0.56026387214660644531,-0.08100259304046630859,0.16671369969844818115,0.60003304481506347656,-0.06461289525032043457,0.06580966711044311523,0.55318498611450195312,-0.05429171025753021240,0.10727357864379882812,0.54494041204452514648,-0.08120395988225936890,0.13068421185016632080,0.57917797565460205078,-0.07512628287076950073,0.13439880311489105225,0.60211676359176635742,-0.06323193013668060303
one,0.15030567348003387451,0.69532722234725952148,0.00000009119973753968,0.19393864274024963379,0.64008784294128417969,-0.02054794318974018097,0.21981230378150939941,0.56768333911895751953,-0.03816251456737518311,0.22226622700691223145,0.50547468662261962891,-0.05794801190495491028,0.19288203120231628418,0.48312905430793762207,-0.07676710933446884155,0.15640160441398620605,0.46928918361663818359,-0.02780361659824848175,0.15775042772293090820,0.37996220588684082031,-0.05774948745965957642,0.16127020120620727539,0.32201194763183593750,-0.07553219050168991089,0.16234879195690155029,0.27180224657058715820,-0.08703093230724334717,0.11757682263851165771,0.48121783137321472168,-0.03382124006748199463,0.16075626015663146973,0.45779237151145935059,-0.07968674600124359131,0.18692259490489959717,0.52185910940170288086,-0.08910477906465530396,0.19253076612949371338,0.56710863113403320312,-0.08550539612770080566,0.08777889609336853027,0.51007574796676635742,-0.04240296036005020142,0.14347623288631439209,0.49919691681861877441,-0.08271983265876770020,0.16654606163501739502,0.55721688270568847656,-0.07451836019754409790,0.16854593157768249512,0.59305030107498168945,-0.05877408012747764587,0.06562819331884384155,0.54985725879669189453,-0.05346459895372390747,0.11779064685106277466,0.54506200551986694336,-0.07747127115726470947,0.13649131357669830322,0.57765936851501464844,-0.07178790867328643799,0.13348433375358581543,0.59767621755599975586,-0.06101016700267791748
one,0.14484772086143493652,0.70012611150741577148,0.00000011508320341136,0.18926362693309783936,0.64083391427993774414,-0.01619426347315311432,0.21786606311798095703,0.57000696659088134766,-0.03431920707225799561,0.22831639647483825684,0.50915622711181640625,-0.05598478764295578003,0.20324647426605224609,0.48463502526283264160,-0.07721564173698425293,0.14631606638431549072,0.46942040324211120605,-0.02553476952016353607,0.15352596342563629150,0.38194543123245239258,-0.05556232109665870667,0.15987524390220642090,0.32284224033355712891,-0.07407923042774200439,0.16282755136489868164,0.27216768264770507812,-0.08612314611673355103,0.10995324701070785522,0.48165675997734069824,-0.03470221906900405884,0.16831995546817779541,0.45577707886695861816,-0.07803962379693984985,0.19642738997936248779,0.51792562007904052734,-0.08686609566211700439,0.20005781948566436768,0.56100559234619140625,-0.08386932313442230225,0.08471217751502990723,0.51168185472488403320,-0.04606167972087860107,0.15209802985191345215,0.49537158012390136719,-0.08428812026977539062,0.17656883597373962402,0.55405956506729125977,-0.07488039135932922363,0.17858389019966125488,0.59110569953918457031,-0.05917974188923835754,0.06819883733987808228,0.55261015892028808594,-0.05972973629832267761,0.12635344266891479492,0.54448562860488891602,-0.08266527205705642700,0.14693519473075866699,0.57758629322052001953,-0.07570102065801620483,0.14604023098945617676,0.60025095939636230469,-0.06424417346715927124
one,0.13490985333919525146,0.70084315538406372070,0.00000011954219303334,0.18406900763511657715,0.63756489753723144531,-0.01065582688897848129,0.21295100450515747070,0.57133978605270385742,-0.02987426333129405975,0.22978876531124114990,0.51628583669662475586,-0.05399211123585700989,0.21328788995742797852,0.48104819655418395996,-0.07724969834089279175,0.13328200578689575195,0.46644860506057739258,-0.02388086915016174316,0.14266107976436614990,0.38342869281768798828,-0.05514517799019813538,0.15232950448989868164,0.32047331333160400391,-0.07415453344583511353,0.15819698572158813477,0.27087616920471191406,-0.08676265925168991089,0.10085593163967132568,0.48098284006118774414,-0.03813985362648963928,0.17325495183467864990,0.44857710599899291992,-0.08183653652667999268,0.20252959430217742920,0.51035583019256591797,-0.08942282944917678833,0.20219203829765319824,0.55255341529846191406,-0.08592092245817184448,0.08499495685100555420,0.51335567235946655273,-0.05434907972812652588,0.16620792448520660400,0.49411505460739135742,-0.09279694408178329468,0.18913361430168151855,0.55264538526535034180,-0.08106870949268341064,0.18524131178855895996,0.58659797906875610352,-0.06470983475446701050,0.08157736808061599731,0.55561119318008422852,-0.07265286892652511597,0.14957916736602783203,0.55030465126037597656,-0.09594693034887313843,0.16381920874118804932,0.58573865890502929688,-0.08794865757226943970,0.15421006083488464355,0.60650825500488281250,-0.07645913213491439819
one,0.11324156820774078369,0.70714110136032104492,0.00000011237671060371,0.17605271935462951660,0.63051426410675048828,-0.00277362507767975330,0.19527682662010192871,0.56407666206359863281,-0.01983767375349998474,0.20876270532608032227,0.51691561937332153320,-0.04278917610645294189,0.22047550976276397705,0.47292643785476684570,-0.06444930285215377808,0.10864186286926269531,0.46904349327087402344,-0.01924171671271324158,0.12500536441802978516,0.38438731431961059570,-0.04845906049013137817,0.13759768009185791016,0.32110971212387084961,-0.06694837659597396851,0.14618462324142456055,0.27253389358520507812,-0.08006656169891357422,0.08829964697360992432,0.48767858743667602539,-0.03679365664720535278,0.17792217433452606201,0.44570773839950561523,-0.07798366248607635498,0.20273214578628540039,0.50302910804748535156,-0.08498906344175338745,0.19541154801845550537,0.54015338420867919922,-0.08248811960220336914,0.08911205828189849854,0.52076900005340576172,-0.05540630221366882324,0.18433052301406860352,0.49080651998519897461,-0.09021118283271789551,0.20073899626731872559,0.54249668121337890625,-0.07819126546382904053,0.18783557415008544922,0.57171976566314697266,-0.06382689625024795532,0.10337172448635101318,0.56045216321945190430,-0.07545904070138931274,0.18148738145828247070,0.54749715328216552734,-0.09503654390573501587,0.19000717997550964355,0.58364337682723999023,-0.08577486872673034668,0.17429795861244201660,0.60286730527877807617,-0.07523819804191589355
one,0.11120644211769104004,0.71031665802001953125,0.00000012427371132162,0.17278730869293212891,0.62536501884460449219,0.00316149718128144741,0.18826353549957275391,0.55407935380935668945,-0.01139891054481267929,0.20165261626243591309,0.50522267818450927734,-0.03308405354619026184,0.21453078091144561768,0.46584579348564147949,-0.05346624925732612610,0.09887304902076721191,0.46882784366607666016,-0.01267795450985431671,0.11881271004676818848,0.38170123100280761719,-0.03947633877396583557,0.13227246701717376709,0.31997990608215332031,-0.05611177161335945129,0.14134678244590759277,0.27181249856948852539,-0.06802550703287124634,0.08155154436826705933,0.48898816108703613281,-0.03255090117454528809,0.17430791258811950684,0.44079247117042541504,-0.07175151258707046509,0.19504846632480621338,0.49802026152610778809,-0.07749516516923904419,0.18425518274307250977,0.53412204980850219727,-0.07393226772546768188,0.08590717613697052002,0.52036994695663452148,-0.05309266224503517151,0.18224193155765533447,0.48345559835433959961,-0.08439143747091293335,0.19672413170337677002,0.53592413663864135742,-0.07071754336357116699,0.18296897411346435547,0.56594878435134887695,-0.05553496628999710083,0.10285229980945587158,0.55672913789749145508,-0.07487197965383529663,0.18152594566345214844,0.54023367166519165039,-0.09070403128862380981,0.18878075480461120605,0.57768297195434570312,-0.07978308200836181641,0.17290033400058746338,0.59820693731307983398,-0.06865723431110382080
one,0.11120784282684326172,0.71162074804306030273,0.00000011614004336025,0.17250543832778930664,0.62844991683959960938,0.00155741197522729635,0.19103121757507324219,0.55962800979614257812,-0.01485117990523576736,0.20640194416046142578,0.51047945022583007812,-0.03833614662289619446,0.21659827232360839844,0.46858581900596618652,-0.06081267073750495911,0.10317344963550567627,0.46994149684906005859,-0.01600202172994613647,0.12117335200309753418,0.38375937938690185547,-0.04438157007098197937,0.13588090240955352783,0.32016903162002563477,-0.06239404156804084778,0.14608106017112731934,0.27184659242630004883,-0.07516394555568695068,0.08342733979225158691,0.48826977610588073730,-0.03581636771559715271,0.17260725796222686768,0.44369009137153625488,-0.07537520676851272583,0.19902554154396057129,0.50004398822784423828,-0.08112753927707672119,0.19269758462905883789,0.53683555126190185547,-0.07800822705030441284,0.08465764671564102173,0.51997083425521850586,-0.05638613551855087280,0.17853942513465881348,0.48566392064094543457,-0.08899972587823867798,0.19673275947570800781,0.53793585300445556641,-0.07504352182149887085,0.18492861092090606689,0.57000565528869628906,-0.05970126017928123474,0.09924623370170593262,0.55766618251800537109,-0.07829324156045913696,0.17547878623008728027,0.54318779706954956055,-0.09567333757877349854,0.18607749044895172119,0.57858610153198242188,-0.08458046615123748779,0.17181278765201568604,0.59993422031402587891,-0.07303504645824432373
one,0.12203636765480041504,0.70818245410919189453,0.00000013049380243046,0.17931658029556274414,0.63160085678100585938,-0.00355269643478095531,0.20236767828464508057,0.56313985586166381836,-0.02136276476085186005,0.21828660368919372559,0.50931102037429809570,-0.04540550336241722107,0.21080923080444335938,0.46505543589591979980,-0.06814618408679962158,0.11211785674095153809,0.47012412548065185547,-0.01747007295489311218,0.12764589488506317139,0.38554298877716064453,-0.04744811356067657471,0.14241501688957214355,0.32128345966339111328,-0.06605288386344909668,0.15268120169639587402,0.27153015136718750000,-0.07868126034736633301,0.08721290528774261475,0.48402416706085205078,-0.03502540662884712219,0.17070449888706207275,0.44360882043838500977,-0.07680553197860717773,0.19739907979965209961,0.50454980134963989258,-0.08344268798828125000,0.19189976155757904053,0.54401689767837524414,-0.07975545525550842285,0.08269163221120834351,0.51248550415039062500,-0.05402359738945960999,0.17361535131931304932,0.48726889491081237793,-0.08933412283658981323,0.19262751936912536621,0.54241794347763061523,-0.07671197503805160522,0.18197938799858093262,0.57432579994201660156,-0.06102262064814567566,0.09255598485469818115,0.54841715097427368164,-0.07473190873861312866,0.16760255396366119385,0.54280847311019897461,-0.09486608207225799561,0.17865715920925140381,0.58061087131500244141,-0.08554567396640777588,0.16440787911415100098,0.60287547111511230469,-0.07423529773950576782
one,0.13683336973190307617,0.70331430435180664062,0.00000011853956749519,0.18513530492782592773,0.63597917556762695312,-0.01099121663719415665,0.21084891259670257568,0.56700295209884643555,-0.02963991090655326843,0.22556127607822418213,0.50891232490539550781,-0.05299011990427970886,0.21068485081195831299,0.46272209286689758301,-0.07515377551317214966,0.12854953110218048096,0.46741983294486999512,-0.02126237936317920685,0.13906957209110260010,0.38274589180946350098,-0.05197848752140998840,0.15068653225898742676,0.32152092456817626953,-0.07041797786951065063,0.15823358297348022461,0.27240210771560668945,-0.08242248743772506714,0.09766896069049835205,0.48046901822090148926,-0.03481813892722129822,0.17168080806732177734,0.44353541731834411621,-0.07746098190546035767,0.20079733431339263916,0.50621551275253295898,-0.08494896441698074341,0.19883409142494201660,0.54712539911270141602,-0.08152889460325241089,0.08338208496570587158,0.51070952415466308594,-0.05053896084427833557,0.16627579927444458008,0.49006390571594238281,-0.08830956369638442993,0.18708395957946777344,0.54918885231018066406,-0.07714504003524780273,0.18011927604675292969,0.58192491531372070312,-0.06140607222914695740,0.08119263499975204468,0.55084425210952758789,-0.06831649690866470337,0.15007808804512023926,0.54592031240463256836,-0.09111391752958297729,0.16277804970741271973,0.58308142423629760742,-0.08324745297431945801,0.15027703344821929932,0.60403162240982055664,-0.07208907604217529297
one,0.14979472756385803223,0.69947260618209838867,0.00000006066947122463,0.19445402920246124268,0.64030778408050537109,-0.01790120825171470642,0.22186954319477081299,0.56725066900253295898,-0.03391284495592117310,0.22781836986541748047,0.50449860095977783203,-0.05301906913518905640,0.20027692615985870361,0.47370281815528869629,-0.07130025327205657959,0.16020412743091583252,0.46772798895835876465,-0.02097031846642494202,0.16694612801074981689,0.38121348619461059570,-0.04943189024925231934,0.17495453357696533203,0.32634538412094116211,-0.06657753884792327881,0.17940783500671386719,0.27732789516448974609,-0.07744345813989639282,0.12260396033525466919,0.47592350840568542480,-0.02806102111935615540,0.17012704908847808838,0.45431327819824218750,-0.07146139442920684814,0.19529512524604797363,0.51469594240188598633,-0.08265563845634460449,0.19813846051692962646,0.55700629949569702148,-0.08091522753238677979,0.09448285400867462158,0.50237882137298583984,-0.03769725188612937927,0.15275681018829345703,0.49219998717308044434,-0.07662969827651977539,0.17609763145446777344,0.54942083358764648438,-0.07085043191909790039,0.17749576270580291748,0.58471769094467163086,-0.05710167065262794495,0.07393619418144226074,0.54128503799438476562,-0.04961252957582473755,0.12949573993682861328,0.54181659221649169922,-0.07319857180118560791,0.14907990396022796631,0.57506036758422851562,-0.06900146603584289551,0.14661191403865814209,0.59555774927139282227,-0.05927630141377449036
one,0.14612005650997161865,0.70129054784774780273,0.00000006358541071450,0.19493782520294189453,0.64694130420684814453,-0.02489283867180347443,0.22150614857673645020,0.57074028253555297852,-0.03804536536335945129,0.21335282921791076660,0.50006794929504394531,-0.05253045633435249329,0.18049661815166473389,0.46725368499755859375,-0.06693624705076217651,0.18820513784885406494,0.48614186048507690430,-0.01795860938727855682,0.19711463153362274170,0.39241486787796020508,-0.04439779371023178101,0.20284870266914367676,0.33604770898818969727,-0.05991959199309349060,0.20554125308990478516,0.28446465730667114258,-0.06945930421352386475,0.15036076307296752930,0.49479925632476806641,-0.02023322135210037231,0.16535113751888275146,0.44527950882911682129,-0.06673999130725860596,0.18291166424751281738,0.51176065206527709961,-0.07851196825504302979,0.19032146036624908447,0.56514215469360351562,-0.07437294721603393555,0.11475373804569244385,0.51501327753067016602,-0.02579658664762973785,0.13847568631172180176,0.48103222250938415527,-0.06986042112112045288,0.15826499462127685547,0.54652053117752075195,-0.06391891092061996460,0.16411361098289489746,0.59587109088897705078,-0.04659002646803855896,0.07944051176309585571,0.54520243406295776367,-0.03359036892652511597,0.10607131570577621460,0.52669900655746459961,-0.06045633554458618164,0.12650859355926513672,0.56326001882553100586,-0.05486050248146057129,0.13098014891147613525,0.59277147054672241211,-0.04254685714840888977
one,0.14272317290306091309,0.70418906211853027344,0.00000000024696941714,0.19025994837284088135,0.64711147546768188477,-0.02330909110605716705,0.21348264813423156738,0.57200223207473754883,-0.03319842368364334106,0.18829564750194549561,0.50224572420120239258,-0.04378641396760940552,0.15985754132270812988,0.45870575308799743652,-0.05428598076105117798,0.20933945477008819580,0.50000810623168945312,-0.00803840253502130508,0.22031950950622558594,0.40492838621139526367,-0.03031087666749954224,0.22612291574478149414,0.34473672509193420410,-0.04528757929801940918,0.22798922657966613770,0.29401516914367675781,-0.05562371388077735901,0.16774684190750122070,0.50851607322692871094,-0.00996377412229776382,0.16161184012889862061,0.45361891388893127441,-0.05042497068643569946,0.16890159249305725098,0.51670491695404052734,-0.06313207000494003296,0.17413789033889770508,0.56272202730178833008,-0.06122429296374320984,0.12963378429412841797,0.52932447195053100586,-0.01503957621753215790,0.12692755460739135742,0.48295423388481140137,-0.05704059824347496033,0.14187583327293395996,0.54808235168457031250,-0.05047752708196640015,0.14781428873538970947,0.58938419818878173828,-0.03389225155115127563,0.09160204976797103882,0.56138473749160766602,-0.02175484038889408112,0.09548108279705047607,0.52105140686035156250,-0.04982110485434532166,0.11077781021595001221,0.56454837322235107422,-0.04080680757761001587,0.11604724824428558350,0.59482371807098388672,-0.02612151391804218292
one,0.14006350934505462646,0.70726197957992553711,-0.00000003810810156324,0.16465587913990020752,0.64558142423629760742,-0.04690163210034370422,0.17720152437686920166,0.56819903850555419922,-0.05415313318371772766,0.15753246843814849854,0.49564856290817260742,-0.05498376116156578064,0.13268150389194488525,0.44898957014083862305,-0.05178485065698623657,0.22988316416740417480,0.49754476547241210938,-0.00219103810377418995,0.24307344853878021240,0.41084325313568115234,-0.01968064159154891968,0.24868333339691162109,0.35257828235626220703,-0.03462462872266769409,0.25489252805709838867,0.30270177125930786133,-0.04485556483268737793,0.19588987529277801514,0.50216317176818847656,0.01222944352775812149,0.15941140055656433105,0.44525751471519470215,-0.02237196080386638641,0.14957116544246673584,0.49831008911132812500,-0.04007568955421447754,0.16151659190654754639,0.54021096229553222656,-0.04060646519064903259,0.16252157092094421387,0.51384019851684570312,0.01975019834935665131,0.13120518624782562256,0.46967321634292602539,-0.02158221974968910217,0.12614011764526367188,0.52468895912170410156,-0.03109783865511417389,0.13926155865192413330,0.55848664045333862305,-0.02280928753316402435,0.13730752468109130859,0.53732240200042724609,0.02367006242275238037,0.11254608631134033203,0.50235056877136230469,-0.00763717899098992348,0.11287947744131088257,0.54049569368362426758,-0.01140394806861877441,0.12381072342395782471,0.57428503036499023438,-0.00315929902717471123
one,0.14551109075546264648,0.70818412303924560547,-0.00000015010104448265,0.16941548883914947510,0.64374023675918579102,-0.04701922461390495300,0.18205642700195312500,0.56217658519744873047,-0.05082171037793159485,0.16461879014968872070,0.48880881071090698242,-0.04693121463060379028,0.14094620943069458008,0.44349509477615356445,-0.03752367198467254639,0.23985561728477478027,0.50239914655685424805,-0.00586200458928942680,0.25528770685195922852,0.41369053721427917480,-0.02325803041458129883,0.26096692681312561035,0.35676628351211547852,-0.03693247213959693909,0.26726907491683959961,0.30588334798812866211,-0.04551610723137855530,0.20805047452449798584,0.50930523872375488281,0.00993570499122142792,0.16825170814990997314,0.45171001553535461426,-0.02277306281030178070,0.15486636757850646973,0.50093924999237060547,-0.03816244006156921387,0.16446639597415924072,0.53877985477447509766,-0.03773654997348785400,0.17712220549583435059,0.51823478937149047852,0.01868741586804389954,0.14361374080181121826,0.47181677818298339844,-0.02070915140211582184,0.13546065986156463623,0.52588355541229248047,-0.03093730285763740540,0.14852201938629150391,0.55732315778732299805,-0.02372894063591957092,0.15503370761871337891,0.53747284412384033203,0.02370203472673892975,0.12758135795593261719,0.49740663170814514160,-0.00431144051253795624,0.12389922887086868286,0.53459453582763671875,-0.00772011745721101761,0.13125354051589965820,0.56895929574966430664,0.00020805619715247303
one,0.14685070514678955078,0.70624637603759765625,-0.00000019324325251091,0.16731154918670654297,0.63743430376052856445,-0.04629831016063690186,0.17875222861766815186,0.55560159683227539062,-0.04824645072221755981,0.16453127562999725342,0.48414063453674316406,-0.04263017326593399048,0.14565417170524597168,0.43769714236259460449,-0.03095368109643459320,0.24588161706924438477,0.50683456659317016602,-0.00107931566890329123,0.25994521379470825195,0.41841596364974975586,-0.01816794462502002716,0.26508978009223937988,0.36009675264358520508,-0.03194064274430274963,0.27072486281394958496,0.30756574869155883789,-0.04039147123694419861,0.21490179002285003662,0.51199424266815185547,0.01477246358990669250,0.17148399353027343750,0.45142364501953125000,-0.01842216961085796356,0.15803888440132141113,0.50300824642181396484,-0.03398495540022850037,0.16769357025623321533,0.54329943656921386719,-0.03304721042513847351,0.18430647253990173340,0.51764690876007080078,0.02310371771454811096,0.14812827110290527344,0.46790838241577148438,-0.01680380292236804962,0.13802501559257507324,0.52373814582824707031,-0.02773704379796981812,0.15058669447898864746,0.55627042055130004883,-0.02035718970000743866,0.16255745291709899902,0.53374081850051879883,0.02761602960526943207,0.13284596800804138184,0.49359062314033508301,-0.00060863955877721310,0.12716437876224517822,0.53194206953048706055,-0.00515063107013702393,0.13344609737396240234,0.56651467084884643555,0.00223934999667108059
